position_key,coach_id,candidate_name,current_role,current_side,target_position,target_side,degree,years_together,coach_value,connection_score
Specialist Coordinator_Offense,1381,Press Taylor,Specialist Coordinator,Offense,Specialist Coordinator,Offense,1,1,0.5741127348643006,0.5741127348643006
Specialist Coordinator_Offense,1320,Thomas Brown,Specialist Coordinator,Offense,Specialist Coordinator,Offense,2,0,0.9853862212943633,0.49269311064718163
Specialist Coordinator_Offense,1227,Rob Boras,Position Coach - Offense,Offense,Specialist Coordinator,Offense,2,0,0.9842014317452481,0.49210071587262405
Specialist Coordinator_Offense,1067,Dave Ragone,Position Coach - Offense,Offense,Specialist Coordinator,Offense,2,0,0.9412490743026414,0.4706245371513207
Specialist Coordinator_Offense,1376,JT Barrett,Position Coach - Offense,Offense,Specialist Coordinator,Offense,2,0,0.9345840533201678,0.4672920266600839
Specialist Coordinator_Special Teams,507,Jeff Rodgers,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0
Specialist Coordinator_Special Teams,1030,Marquice Williams,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0
Specialist Coordinator_Special Teams,1148,Dave Toub,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,8,NA,0
Specialist Coordinator_Special Teams,1180,Chris Horton,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0
Specialist Coordinator_Special Teams,1207,Jay Harbaugh,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0
