position_key,coach_id,candidate_name,current_role,current_side,target_position,target_side,degree,years_together,coach_value,connection_score
Specialist Coach_Defense,2195,Grant Morgan,Specialist Coach,Defense,Specialist Coach,Defense,1,1,NA,0.3
Specialist Coach_Defense,9,Dom Capers,Specialist Coach,Defense,Specialist Coach,Defense,2,0,NA,0.15
Specialist Coach_Defense,66,John Pagano,Specialist Coach,Defense,Specialist Coach,Defense,2,0,NA,0.15
Specialist Coach_Offense,2199,Angela Baker,Specialist Coach,Offense,Specialist Coach,Offense,1,3,NA,0.6
Specialist Coach_Offense,1743,Jerry Schuplinski,Specialist Coach,Offense,Specialist Coach,Offense,1,2,NA,0.44999999999999996
Specialist Coach_Offense,2194,Cade Knox,Specialist Coach,Offense,Specialist Coach,Offense,1,2,NA,0.44999999999999996
Specialist Coach_Offense,2167,Troy Brown,Specialist Coach,Offense,Specialist Coach,Offense,1,1,NA,0.3
Specialist Coach_Offense,60,Tom Moore,Specialist Coach,Offense,Specialist Coach,Offense,2,0,NA,0.15
Specialist Coordinator_Defense,1815,Brendan Daly,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,3,0.7598123920019748,1.5196247840039496
Specialist Coordinator_Defense,1127,Bryan Cox,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,4,0.5941742779560603,1.4854356948901506
Specialist Coordinator_Defense,1242,Jacques Cesaire,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,2,0.9518637373488028,1.4277956060232042
Specialist Coordinator_Defense,1845,Kevin Wilkins,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,2,0.8760799802517897,1.3141199703776845
Specialist Coordinator_Defense,2200,Michael Treier,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,3,0.45766477412984446,0.9153295482596889
Specialist Coordinator_Offense,1245,Shea Tierney,Specialist Coordinator,Offense,Specialist Coordinator,Offense,1,7,0.8225469728601252,2.056367432150313
Specialist Coordinator_Offense,1222,Kelly Skipper,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,4,0.6936558874352012,1.7341397185880032
Specialist Coordinator_Offense,1238,Chad Hall,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,4,0.6808195507282152,1.702048876820538
Specialist Coordinator_Offense,1240,Ryan Wendell,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,3,0.738583065909652,1.477166131819304
Specialist Coordinator_Offense,1198,Andy Bischoff,Specialist Coordinator,Offense,Specialist Coordinator,Offense,1,2,0.8475991649269311,1.2713987473903967
Specialist Coordinator_Special Teams,1244,Heath Farwell,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,3,NA,0.6
Specialist Coordinator_Special Teams,1356,Thomas McGaughey,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,2,NA,0.44999999999999996
Specialist Coordinator_Special Teams,2198,Michael Ghobrial,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,2,NA,0.44999999999999996
Specialist Coordinator_Special Teams,675,Danny Crossman,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,1,NA,0.3
Specialist Coordinator_Special Teams,1626,Darren Rizzi,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,1,NA,0.3
