position_key,coach_id,candidate_name,current_role,current_side,target_position,target_side,degree,years_together,coach_value,connection_score
Specialist Coordinator_Defense,1167,Dennis Johnson,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,2,0.5082695630708467,0.76240434460627
Specialist Coordinator_Defense,614,Jason Brooks,Specialist Coach,Defense,Specialist Coordinator,Defense,1,4,NA,0.75
Specialist Coordinator_Defense,1112,Doug Mallory,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,1,0.7415452974574179,0.7415452974574179
Specialist Coordinator_Offense,1198,Andy Bischoff,Specialist Coordinator,Offense,Specialist Coordinator,Offense,1,3,0.8475991649269311,1.6951983298538622
Specialist Coordinator_Offense,1197,Richard Angulo,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,7,0.6015798568254752,1.503949642063688
Specialist Coordinator_Offense,1188,Keith Williams,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,3,0.732164897556159,1.464329795112318
Specialist Coordinator_Offense,805,Rick Dennison,Specialist Coordinator,Offense,Specialist Coordinator,Offense,1,1,0.7807933194154488,0.7807933194154488
Specialist Coordinator_Offense,344,George Warhop,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,2,0.3986669958035053,0.5980004937052579
Specialist Coordinator_Special Teams,1180,Chris Horton,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,7,NA,0.75
Specialist Coordinator_Special Teams,1207,Jay Harbaugh,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,2,NA,0.44999999999999996
Specialist Coordinator_Special Teams,507,Jeff Rodgers,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0.15
Specialist Coordinator_Special Teams,675,Danny Crossman,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0.15
Specialist Coordinator_Special Teams,706,Danny Smith,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0.15
