position_key,coach_id,candidate_name,current_role,current_side,target_position,target_side,degree,years_together,coach_value,connection_score
Position Coach - Special Teams_Special Teams,2292,Ronald Blair III,Specialist Coach,Special Teams,Position Coach - Special Teams,Special Teams,1,1,NA,0.3
Position Coach - Special Teams_Special Teams,1706,Cory Harkey,Specialist Coach,Special Teams,Position Coach - Special Teams,Special Teams,2,0,NA,0.15
Position Coach - Special Teams_Special Teams,1723,Kyle Wilber,Specialist Coach,Special Teams,Position Coach - Special Teams,Special Teams,2,0,NA,0.15
Specialist Coach_Defense,2221,Ryan Davis Sr,Specialist Coach,Defense,Specialist Coach,Defense,1,1,NA,0.3
Specialist Coach_Defense,2285,Jake Lynch,Specialist Coach,Defense,Specialist Coach,Defense,1,1,NA,0.3
Specialist Coach_Defense,9,Dom Capers,Specialist Coach,Defense,Specialist Coach,Defense,2,0,NA,0.15
Specialist Coach_Defense,66,John Pagano,Specialist Coach,Defense,Specialist Coach,Defense,2,0,NA,0.15
Specialist Coach_Defense,112,Bill Johnson,Specialist Coach,Defense,Specialist Coach,Defense,2,0,NA,0.15
Specialist Coach_Offense,2011,Rob Calabrese,Specialist Coach,Offense,Specialist Coach,Offense,1,3,NA,0.6
Specialist Coach_Offense,2217,Junior Taylor,Specialist Coach,Offense,Specialist Coach,Offense,1,2,NA,0.44999999999999996
Specialist Coach_Offense,1442,Andrew Hayes–Stoker,Specialist Coach,Offense,Specialist Coach,Offense,1,1,NA,0.3
Specialist Coach_Offense,2224,Walter Kusmirek,Specialist Coach,Offense,Specialist Coach,Offense,1,1,NA,0.3
Specialist Coach_Offense,2284,Jacob Webster,Specialist Coach,Offense,Specialist Coach,Offense,1,1,NA,0.3
Specialist Coach_Special Teams,1706,Cory Harkey,Specialist Coach,Special Teams,Specialist Coach,Special Teams,2,0,NA,0.15
Specialist Coach_Special Teams,1723,Kyle Wilber,Specialist Coach,Special Teams,Specialist Coach,Special Teams,2,0,NA,0.15
Specialist Coordinator_Defense,1121,Marquand Manuel,Specialist Coordinator,Defense,Specialist Coordinator,Defense,1,5,0.8288100208768268,2.0720250521920667
Specialist Coordinator_Defense,1246,Aaron Whitecotton,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,8,0.5734386571216984,1.433596642804246
Specialist Coordinator_Defense,978,Jason Tarver,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,1,0.9242162429029869,0.9242162429029869
Specialist Coordinator_Defense,847,Kris Kocurek,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,3,0.44482843742285855,0.8896568748457171
Specialist Coordinator_Defense,1524,Joe Woods,Specialist Coordinator,Defense,Specialist Coordinator,Defense,1,1,0.7745302713987474,0.7745302713987474
Specialist Coordinator_Offense,1034,Jon Embree,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,4,0.8173290545544311,2.0433226363860775
Specialist Coordinator_Offense,1551,Brian Fleury,Specialist Coordinator,Offense,Specialist Coordinator,Offense,1,3,0.6555323590814196,1.3110647181628392
Specialist Coordinator_Offense,803,Bobby Turner,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,4,0.4939521105899778,1.2348802764749445
Specialist Coordinator_Offense,848,Todd Downing,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,2,0.808936065169094,1.2134040977536409
Specialist Coordinator_Offense,1126,Keith Carter,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,3,0.5102443841026907,1.0204887682053814
Specialist Coordinator_Special Teams,1382,Richard Hightower,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,4,NA,0.75
Specialist Coordinator_Special Teams,2223,Brant Boyer,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,5,NA,0.75
Specialist Coordinator_Special Teams,1491,Brian Schneider,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,3,NA,0.6
Specialist Coordinator_Special Teams,507,Jeff Rodgers,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0.15
Specialist Coordinator_Special Teams,675,Danny Crossman,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0.15
