position_key,coach_id,candidate_name,current_role,current_side,target_position,target_side,degree,years_together,coach_value,connection_score
Position Coach - Special Teams_Special Teams,1723,Kyle Wilber,Specialist Coach,Special Teams,Position Coach - Special Teams,Special Teams,2,0,NA,0.15
Specialist Coach_Defense,2081,Imarjaye Albury,Specialist Coach,Defense,Specialist Coach,Defense,1,2,NA,0.44999999999999996
Specialist Coach_Defense,1691,Bill Sheridan,Specialist Coach,Defense,Specialist Coach,Defense,1,1,NA,0.3
Specialist Coach_Defense,2057,Lance Bennett,Specialist Coach,Defense,Specialist Coach,Defense,1,1,NA,0.3
Specialist Coach_Defense,9,Dom Capers,Specialist Coach,Defense,Specialist Coach,Defense,2,0,NA,0.15
Specialist Coach_Defense,66,John Pagano,Specialist Coach,Defense,Specialist Coach,Defense,2,0,NA,0.15
Specialist Coach_Offense,2069,Ben Ellefson,Specialist Coach,Offense,Specialist Coach,Offense,1,2,NA,0.44999999999999996
Specialist Coach_Offense,1841,Fred Walker,Specialist Coach,Offense,Specialist Coach,Offense,1,1,NA,0.3
Specialist Coach_Offense,1868,Chris O'Hara,Specialist Coach,Offense,Specialist Coach,Offense,1,1,NA,0.3
Specialist Coach_Offense,2074,Derron Montgomery,Specialist Coach,Offense,Specialist Coach,Offense,1,1,NA,0.3
Specialist Coach_Offense,532,Mike Sullivan,Specialist Coach,Offense,Specialist Coach,Offense,2,0,NA,0.15
Specialist Coordinator_Defense,1721,Anthony Perkins,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,1,0.5038262157491977,0.5038262157491977
Specialist Coordinator_Defense,2090,Karl Scott,Specialist Coordinator,Defense,Specialist Coordinator,Defense,2,0,0.9958246346555324,0.4979123173277662
Specialist Coordinator_Defense,1335,Frank Okam,Position Coach - Defense,Defense,Specialist Coordinator,Defense,2,0,0.9854356948901506,0.4927178474450753
Specialist Coordinator_Defense,1019,Mike Rutenberg,Specialist Coordinator,Defense,Specialist Coordinator,Defense,2,0,0.9832985386221295,0.49164926931106473
Specialist Coordinator_Defense,1242,Jacques Cesaire,Position Coach - Defense,Defense,Specialist Coordinator,Defense,2,0,0.9518637373488028,0.4759318686744014
Specialist Coordinator_Offense,1394,Shane Waldron,Specialist Coordinator,Offense,Specialist Coordinator,Offense,1,1,0.6784968684759917,0.6784968684759917
Specialist Coordinator_Offense,2077,Josh McCown,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,1,0.6432979511231794,0.6432979511231794
Specialist Coordinator_Offense,1846,Shaun Sarrett,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,1,0.5040730683781782,0.5040730683781782
Specialist Coordinator_Offense,1320,Thomas Brown,Specialist Coordinator,Offense,Specialist Coordinator,Offense,2,0,0.9853862212943633,0.49269311064718163
Specialist Coordinator_Offense,1227,Rob Boras,Position Coach - Offense,Offense,Specialist Coordinator,Offense,2,0,0.9842014317452481,0.49210071587262405
Specialist Coordinator_Special Teams,2080,Matt Daniels,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,2,NA,0.44999999999999996
Specialist Coordinator_Special Teams,1244,Heath Farwell,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,1,NA,0.3
Specialist Coordinator_Special Teams,507,Jeff Rodgers,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0.15
Specialist Coordinator_Special Teams,670,Darrin Simmons,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0.15
Specialist Coordinator_Special Teams,675,Danny Crossman,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0.15
