position_key,coach_id,candidate_name,current_role,current_side,target_position,target_side,degree,years_together,coach_value,connection_score
Position Coach - Offense_Offense,1336,Frisman Jackson,Position Coach - Offense,Offense,Position Coach - Offense,Offense,1,2,0.7570970130831893,1.1356455196247839
Position Coach - Special Teams_Special Teams,1625,Zach Line,Specialist Coach,Special Teams,Position Coach - Special Teams,Special Teams,2,0,NA,0
Specialist Coach_Defense,9,Dom Capers,Specialist Coach,Defense,Specialist Coach,Defense,2,0,NA,0
Specialist Coach_Defense,66,John Pagano,Specialist Coach,Defense,Specialist Coach,Defense,2,0,NA,0
Specialist Coach_Defense,290,Peter Giunta,Specialist Coach,Defense,Specialist Coach,Defense,2,0,NA,0
Specialist Coach_Defense,583,Chuck Pagano,Specialist Coach,Defense,Specialist Coach,Defense,2,0,NA,0
Specialist Coach_Defense,614,Jason Brooks,Specialist Coach,Defense,Specialist Coach,Defense,1,3,NA,0
Specialist Coach_Offense,60,Tom Moore,Specialist Coach,Offense,Specialist Coach,Offense,2,0,NA,0
Specialist Coach_Offense,350,Ken Zampese,Specialist Coach,Offense,Specialist Coach,Offense,2,0,NA,0
Specialist Coach_Offense,532,Mike Sullivan,Specialist Coach,Offense,Specialist Coach,Offense,1,4,NA,0
Specialist Coach_Offense,715,Joe Philbin,Specialist Coach,Offense,Specialist Coach,Offense,2,0,NA,0
Specialist Coach_Offense,760,Rob Grosso,Specialist Coach,Offense,Specialist Coach,Offense,2,0,NA,0
Specialist Coordinator_Defense,608,Randy Brown,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,4,0.42557393236237967,1.063934830905949
Specialist Coordinator_Defense,2268,Denzel Martin,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,6,0.27622809182917796,0.6905702295729449
Specialist Coordinator_Defense,1954,Gerald Alexander,Position Coach - Defense,Defense,Specialist Coordinator,Defense,1,3,0.33028881757590717,0.6605776351518143
Specialist Coordinator_Defense,1484,Daronte Jones,Specialist Coordinator,Defense,Specialist Coordinator,Defense,2,0,1,0.5
Specialist Coordinator_Defense,2090,Karl Scott,Specialist Coordinator,Defense,Specialist Coordinator,Defense,2,0,0.9958246346555324,0.4979123173277662
Specialist Coordinator_Offense,1259,Pat Meyer,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,4,0.8666995803505307,2.1667489508763267
Specialist Coordinator_Offense,2270,Isaac Williams,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,4,0.8666995803505307,2.1667489508763267
Specialist Coordinator_Offense,1057,Ike Hilliard,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,2,0.9461861268822513,1.419279190323377
Specialist Coordinator_Offense,981,Scottie Montgomery,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,2,0.8555912120464083,1.2833868180696124
Specialist Coordinator_Offense,1846,Shaun Sarrett,Position Coach - Offense,Offense,Specialist Coordinator,Offense,1,9,0.5040730683781782,1.2601826709454456
Specialist Coordinator_Special Teams,507,Jeff Rodgers,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0
Specialist Coordinator_Special Teams,675,Danny Crossman,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0
Specialist Coordinator_Special Teams,706,Danny Smith,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,1,12,NA,0
Specialist Coordinator_Special Teams,1030,Marquice Williams,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0
Specialist Coordinator_Special Teams,1118,Ben Kotwica,Specialist Coordinator,Special Teams,Specialist Coordinator,Special Teams,2,0,NA,0
